seq	len
SN:GCA_900512385.1	922
SN:GCA_900215215.1	1905
SN:GCA_900056365.1	151
SN:GCA_900480195.1	922
SN:GCA_003732425.1	154
SN:GCA_002685095.1	154
SN:GCA_002563795.1	154
SN:GCA_003112735.1	2505
SN:GCA_900450185.1	922
SN:GCA_003939085.1	2322
SN:GCA_003242085.1	1935
SN:GCA_003443875.1	2157
SN:GCA_003443875.2	1998
SN:GCA_004801785.1	922
SN:GCA_003315335.1	922
SN:GCA_002151545.1	1872
SN:GCA_002151545.2	1959
SN:GCA_002928825.1	898
SN:GCA_003453955.1	154
SN:GCA_005861575.1	1935
SN:GCA_002934605.1	151
SN:GCA_002934605.2	1863
SN:GCA_002160825.1	151
SN:GCA_002160825.2	160
SN:GCA_003602705.1	1878
SN:GCA_003602705.2	1959
SN:GCA_003960755.1	2310
SN:GCA_003938865.1	2469
SN:GCA_002749975.1	1941
SN:GCA_004922635.1	2418
SN:GCA_003148545.1	154
SN:GCA_900516175.1	922
SN:GCA_004138325.1	2004
SN:GCA_004138325.2	1893
SN:GCA_002261215.1	154
SN:GCA_001770995.1	928
SN:GCA_001975725.1	154
SN:GCA_900113675.1	1938
SN:GCA_003144095.1	2079
SN:GCA_003144095.2	2124
SN:GCA_900457655.1	1935
SN:GCA_004012605.1	2322
SN:GCA_001541995.1	1929
SN:GCA_900107395.1	154
SN:GCA_005671395.1	922
SN:GCA_001899545.1	154
SN:GCA_001899545.2	2064
SN:GCA_004833425.1	922
SN:GCA_002877365.1	922
SN:GCA_003947355.1	154
SN:GCA_003938165.1	919
SN:GCA_002789105.1	2946
SN:GCA_002736125.1	154
SN:GCA_003248915.1	898
SN:GCA_003862465.1	2421
SN:GCA_002884635.1	2013
SN:GCA_002884635.2	1974
SN:GCA_003346375.1	2049
SN:GCA_003311645.1	2115
SN:GCA_003311645.2	2058
SN:GCA_003008435.1	1938
SN:GCA_002927635.1	154
SN:GCA_005670815.1	922
SN:GCA_900168025.1	1926
SN:GCA_004120435.1	1953
SN:GCA_900503605.1	922
SN:GCA_001863705.1	151
SN:GCA_004832175.1	922
SN:GCA_900505745.1	922
SN:GCA_900049485.1	151
SN:GCA_900166975.1	922
SN:GCA_900458275.1	1935
SN:GCA_900513325.1	922
SN:GCA_900176505.1	1959
SN:GCA_900176505.2	1902
SN:GCA_003385775.1	154
SN:GCA_003385775.2	433
SN:GCA_003222945.1	262
SN:GCA_004307295.1	2322
SN:GCA_003312605.1	154
SN:GCA_003997775.1	154
SN:GCA_003645885.1	1890
SN:GCA_001898255.1	1935
SN:GCA_001898255.2	1878
SN:GCA_900507985.1	922
SN:GCA_003865405.1	1884
SN:GCA_003865405.2	1941
SN:GCA_003611275.1	154
SN:GCA_002105555.1	424
SN:GCA_002105555.2	154
SN:GCA_002752695.1	2421
SN:GCA_002752695.2	1809
SN:GCA_900107455.1	1956
SN:GCA_005235475.1	1947
SN:GCA_001803225.1	1818
SN:GCA_001803225.2	2499
SN:GCA_900104875.1	922
SN:GCA_006375675.1	1947
SN:GCA_900114015.1	151
SN:GCA_002813125.1	1941
SN:GCA_900178545.1	1977
SN:GCA_002915575.1	922
SN:GCA_900206255.1	2124
SN:GCA_900206255.2	2064
SN:GCA_002211865.1	922
SN:GCA_003479435.1	1932
SN:GCA_004137685.1	154
SN:GCA_003479745.1	154
SN:GCA_003479745.2	1995
SN:GCA_003515855.1	1965
SN:GCA_002137945.1	151
SN:GCA_006369735.1	151
SN:GCA_003389435.1	1923
SN:GCA_001975865.1	922
SN:GCA_005043245.1	922
SN:GCA_004793175.1	922
SN:GCA_003268855.1	151
SN:GCA_003063575.1	922
SN:GCA_003309065.1	2064
SN:GCA_003309065.2	2109
SN:GCA_900115425.1	154
SN:GCA_002135375.1	2469
SN:GCA_005237455.1	1950
SN:GCA_005237455.2	1029
SN:GCA_004340865.1	424
SN:GCA_004340865.2	2428
SN:GCA_003259375.1	1956
SN:GCA_002161435.1	151
SN:GCA_002161435.2	1938
SN:GCA_004299385.1	154
SN:GCA_901905415.1	151
SN:GCA_003716325.1	1980
SN:GCA_003716325.2	2127
SN:GCA_002763155.1	1890
SN:GCA_003387295.1	2037
SN:GCA_003480125.1	1923
SN:GCA_003480125.2	1899
SN:GCA_900101735.1	2031
SN:GCA_003627575.1	151
SN:GCA_004793535.1	1959
SN:GCA_900506845.1	922
SN:GCA_003293715.1	910
SN:GCA_900506515.1	922
SN:GCA_003058905.1	2322
SN:GCA_002355495.1	2031
SN:GCA_002355495.2	1659
SN:GCA_002355495.3	1992
SN:GCA_002355495.4	448
SN:GCA_003577145.1	2244
SN:GCA_003577145.2	1947
SN:GCA_003058635.1	2322
SN:GCA_900177485.1	2058
SN:GCA_001983975.1	2031
SN:GCA_001983975.2	2124
SN:GCA_003224635.1	154
SN:GCA_002763745.1	151
SN:GCA_002763745.2	1947
SN:GCA_004363035.1	154
SN:GCA_900114295.1	154
SN:GCA_900108475.1	1992
SN:GCA_900108475.2	2463
SN:GCA_900508735.1	922
SN:GCA_004794835.1	1923
SN:GCA_003475785.1	1929
SN:GCA_900104375.1	1866
SN:GCA_900104375.2	1938
SN:GCA_003987695.1	2469
SN:GCA_900111315.1	154
SN:GCA_900113095.1	2004
SN:GCA_900113095.2	2118
SN:GCA_002153475.1	2442
SN:GCA_004217335.1	154
SN:GCA_900513605.1	922
SN:GCA_900176285.1	154
SN:GCA_001870755.1	2319
SN:GCA_001870755.2	2139
SN:GCA_002000145.1	2424
SN:GCA_002869885.1	154
SN:GCA_005863615.1	154
SN:GCA_003721155.1	189
SN:GCA_003721155.2	2154
SN:GCA_003721155.3	579
SN:GCA_003721155.4	720
SN:GCA_003450155.1	1860
SN:GCA_003450155.2	1941
SN:GCA_900516575.1	922
SN:GCA_900113275.1	154
SN:GCA_001902295.1	1914
SN:GCA_003491535.1	1923
SN:GCA_900507445.1	922
SN:GCA_003987795.1	928
SN:GCA_003463485.1	151
SN:GCA_003463485.2	1914
SN:GCA_900455785.1	922
SN:GCA_900446995.1	1914
SN:GCA_900116605.1	922
SN:GCA_900136165.1	1935
SN:GCA_900136165.2	2028
SN:GCA_001880945.1	922
SN:GCA_004283785.1	1953
SN:GCA_003463665.1	1947
SN:GCA_001907975.1	2451
SN:GCA_005818985.1	2322
SN:GCA_900503045.1	922
SN:GCA_003595305.1	940
SN:GCA_002794415.1	922
SN:GCA_002803065.1	2136
SN:GCA_002803065.2	2097
SN:GCA_900456435.1	922
SN:GCA_900456435.2	774
SN:GCA_900456435.3	567
SN:GCA_003639615.1	2322
SN:GCA_003207975.1	913
SN:GCA_003207975.2	154
SN:GCA_005819725.1	151
SN:GCA_003467675.1	151
SN:GCA_003467675.2	1926
SN:GCA_004122145.1	1941
SN:GCA_003269045.1	154
SN:GCA_004287035.1	151
SN:GCA_002109845.1	922
SN:GCA_003208655.1	1959
SN:GCA_003208655.2	1905
SN:GCA_003059615.1	2322
SN:GCA_001953745.1	154
SN:GCA_002802905.1	2289
SN:GCA_002802905.2	2133
SN:GCA_900109775.1	922
SN:GCA_900111925.1	2127
SN:GCA_900111925.2	2127
SN:GCA_003205235.1	154
SN:GCA_001916385.1	1932
SN:GCA_004339595.1	925
SN:GCA_900455695.1	922
SN:GCA_003451675.1	1950
SN:GCA_004921595.1	2418
SN:GCA_005863725.1	154
SN:GCA_002105775.1	2100
SN:GCA_002105775.2	2130
SN:GCA_002564065.1	1974
SN:GCA_003585865.1	2382
SN:GCA_003585865.2	2091
SN:GCA_002600635.1	154
SN:GCA_002600635.2	421
SN:GCA_900156135.1	154
SN:GCA_003471185.1	421
SN:GCA_003471185.2	1920
SN:GCA_002245855.1	1959
SN:GCA_002959875.1	1902
SN:GCA_001052995.1	1893
SN:GCA_001771065.1	907
SN:GCA_002368235.1	1938
SN:GCA_002221545.1	1914
SN:GCA_002221545.2	163
SN:GCA_002221545.3	151
SN:GCA_002102265.1	2052
SN:GCA_002102265.2	1221
SN:GCA_004284685.1	922
SN:GCA_900103935.1	2112
SN:GCA_900103935.2	2007
SN:GCA_900116005.1	154
SN:GCA_900107215.1	1938
SN:GCA_002529305.1	1947
SN:GCA_002529305.2	151
SN:GCA_002845985.1	1926
SN:GCA_003660145.1	1923
SN:GCA_002918935.1	154
SN:GCA_004803505.1	2061
SN:GCA_004803505.2	2106
SN:GCA_003667445.1	151
SN:GCA_003667445.2	430
SN:GCA_003515805.1	1971
SN:GCA_003671475.1	154
SN:GCA_004960825.1	922
SN:GCA_003874575.1	154
SN:GCA_003603515.1	1935
SN:GCA_003603515.2	151
SN:GCA_900129315.1	1929
SN:GCA_001905025.1	2064
SN:GCA_001905025.2	1164
SN:GCA_001905025.3	2121
SN:GCA_003862275.1	1953
SN:GCA_003480945.1	154
SN:GCA_003480945.2	1995
SN:GCA_003985155.1	154
SN:GCA_003985155.2	424
SN:GCA_006351625.1	154
SN:GCA_004283965.1	922
SN:GCA_002846135.1	922
SN:GCA_002749615.1	877
SN:GCA_005045955.1	922
SN:GCA_901288565.1	151
SN:GCA_002968075.1	922
SN:GCA_003182155.1	151
SN:GCA_003182155.2	1899
SN:GCA_005040735.1	922
SN:GCA_003644715.1	1908
SN:GCA_005889715.1	1938
SN:GCA_005889715.2	2091
SN:GCA_900129585.1	1944
SN:GCA_900129585.2	1860
SN:GCA_003182415.1	1977
SN:GCA_003182415.2	2052
SN:GCA_002754815.1	154
SN:GCA_900177415.1	424
SN:GCA_900177415.2	154
SN:GCA_900114055.1	151
SN:GCA_003856835.1	154
SN:GCA_003462805.1	151
SN:GCA_003462805.2	1836
SN:GCA_002706365.1	1956
SN:GCA_002706365.2	1851
SN:GCA_001815545.1	892
SN:GCA_002027545.1	151
SN:GCA_001838285.1	2040
SN:GCA_005384705.1	922
SN:GCA_002117265.1	1947
SN:GCA_002993005.1	2316
SN:GCA_003966815.1	1977
SN:GCA_900501515.1	922
SN:GCA_006227265.1	922
SN:GCA_003311975.1	922
SN:GCA_003034845.1	898
SN:GCA_001517285.1	919
SN:GCA_002573475.1	1908
SN:GCA_003402345.1	154
SN:GCA_900503425.1	922
SN:GCA_004100485.1	922
SN:GCA_004365235.1	1917
SN:GCA_004365235.2	1923
SN:GCA_002722805.1	151
SN:GCA_002722805.2	436
SN:GCA_002026755.1	2322
SN:GCA_004921905.1	2418
SN:GCA_003951095.1	2316
SN:GCA_003951095.2	2217
SN:GCA_003384585.1	2160
SN:GCA_003384585.2	2073
SN:GCA_900163885.1	2151
SN:GCA_900163885.2	2106
SN:GCA_005234565.1	1947
SN:GCA_003931565.1	151
SN:GCA_002794355.1	424
SN:GCA_002794355.2	154
SN:GCA_001916165.1	1923
SN:GCA_002516395.1	940
SN:GCA_002516395.2	154
SN:GCA_005238875.1	1947
SN:GCA_006225935.1	889
SN:GCA_001968985.1	2412
SN:GCA_004019325.1	154
SN:GCA_003977835.1	2085
SN:GCA_003977835.2	2124
SN:GCA_900459445.1	1953
SN:GCA_005233735.1	2079
SN:GCA_005233735.2	2010
SN:GCA_900635535.1	154
SN:GCA_003701855.1	922
SN:GCA_003602125.1	2418
SN:GCA_005795905.1	2076
SN:GCA_005795905.2	2118
SN:GCA_005795905.3	627
SN:GCA_004831015.1	922
SN:GCA_001940445.1	1929
SN:GCA_002581425.1	1929
SN:GCA_900097205.1	2121
SN:GCA_900097205.2	2043
SN:GCA_900097205.3	2121
SN:GCA_900097205.4	2043
SN:GCA_002161005.1	406
SN:GCA_002161005.2	1887
SN:GCA_002006205.1	1908
SN:GCA_003688305.1	2121
SN:GCA_003688305.2	2346
SN:GCA_900112325.1	2037
SN:GCA_900112325.2	2058
SN:GCA_900036525.1	151
SN:GCA_900036525.2	2151
SN:GCA_900036525.3	2166
SN:GCA_003241405.1	94
SN:GCA_900007165.1	154
SN:GCA_001998405.1	2322
SN:GCA_003434585.1	1929
SN:GCA_003434585.2	1980
SN:GCA_003885045.1	1938
SN:GCA_002914925.1	1953
SN:GCA_900176415.1	1962
SN:GCA_003934235.1	2418
SN:GCA_004014415.1	2322
SN:GCA_900170035.1	1254
SN:GCA_900170035.2	154
SN:GCA_900516815.1	922
SN:GCA_003057735.1	154
SN:GCA_002096415.1	1947
SN:GCA_003171815.1	154
SN:GCA_003571485.1	922
SN:GCA_900635605.1	531
SN:GCA_900635605.2	354
SN:GCA_900635605.3	922
SN:GCA_900635605.4	201
SN:GCA_006350465.1	922
SN:GCA_900507125.1	922
SN:GCA_003739265.1	2313
SN:GCA_002026895.1	2322
SN:GCA_003628305.1	154
SN:GCA_003550115.1	2055
SN:GCA_003550115.2	2121
SN:GCA_006350285.1	922
SN:GCA_004803985.1	922
SN:GCA_003478025.1	1929
SN:GCA_003463165.1	1959
SN:GCA_003463165.2	1878
SN:GCA_006334315.1	922
SN:GCA_003612315.1	1923
SN:GCA_002861805.1	1965
SN:GCA_002255925.1	907
SN:GCA_900104385.1	919
SN:GCA_901289335.1	151
SN:GCA_004357985.1	154
SN:GCA_900103455.1	2076
SN:GCA_900103455.2	2118
SN:GCA_001899705.1	1854
SN:GCA_001899705.2	421
SN:GCA_003096655.1	154
SN:GCA_900478415.1	1950
SN:GCA_005771635.1	1905
SN:GCA_004021965.1	154
SN:GCA_002838345.1	154
SN:GCA_002838345.2	2352
SN:GCA_004793775.1	1965
SN:GCA_900446255.1	154
SN:GCA_900638535.1	1305
SN:GCA_900638535.2	711
SN:GCA_900638535.3	801
SN:GCA_900638535.4	1257
SN:GCA_004019895.1	2472
SN:GCA_002205895.1	154
SN:GCA_003434125.1	1992
SN:GCA_003434125.2	151
SN:GCA_002870605.1	1941
SN:GCA_003479635.1	1866
SN:GCA_003479635.2	1956
SN:GCA_004364935.1	898
SN:GCA_900116535.1	922
SN:GCA_003643835.1	2316
SN:GCA_005234235.1	1947
SN:GCA_900176425.1	1941
SN:GCA_900176425.2	1863
SN:GCA_003023865.1	2046
SN:GCA_001856025.1	154
SN:GCA_900504015.1	922
SN:GCA_003289555.1	2325
SN:GCA_002866265.1	151
SN:GCA_002577405.1	1929
SN:GCA_001858335.1	922
SN:GCA_003497285.1	1923
SN:GCA_002896965.1	154
SN:GCA_003751385.1	154
SN:GCA_002238335.1	2325
SN:GCA_900504955.1	922
SN:GCA_002693505.1	151
SN:GCA_004153225.1	154
SN:GCA_002026455.1	2322
SN:GCA_005673435.1	922
SN:GCA_003675955.1	645
SN:GCA_003675955.2	2124
SN:GCA_003675955.3	2031
SN:GCA_003105035.1	2001
SN:GCA_900215325.1	1941
SN:GCA_900215325.2	1845
SN:GCA_900102635.1	922
SN:GCA_003611975.1	2448
SN:GCA_003468605.1	1956
SN:GCA_003468605.2	1866
SN:GCA_900105355.1	922
SN:GCA_900507845.1	922
SN:GCA_003386475.1	1866
SN:GCA_003386475.2	1956
SN:GCA_003030185.1	2310
SN:GCA_900503195.1	922
SN:GCA_001517305.1	154
SN:GCA_000980085.1	154
SN:GCA_003387475.1	1977
SN:GCA_003387475.2	3504
SN:GCA_002507755.1	922
SN:GCA_900110375.1	1944
SN:GCA_003399685.1	1962
SN:GCA_003399685.2	2088
SN:GCA_005888215.1	2421
SN:GCA_002746095.1	1869
SN:GCA_002746095.2	1950
SN:GCA_002746095.3	1950
SN:GCA_002746095.4	1869
SN:GCA_001907615.1	2028
SN:GCA_003388485.1	2001
SN:GCA_003469775.1	1956
SN:GCA_003469775.2	1866
SN:GCA_004331285.1	151
SN:GCA_003026615.1	2421
SN:GCA_900512845.1	922
SN:GCA_003473465.1	421
SN:GCA_900515455.1	922
SN:GCA_900109575.1	1875
SN:GCA_900109575.2	1959
SN:GCA_900101855.1	1941
SN:GCA_900101855.2	1869
SN:GCA_002356575.1	1929
SN:GCA_003249095.1	3576
SN:GCA_005886265.1	922
SN:GCA_003645255.1	3711
SN:GCA_006337225.1	1932
SN:GCA_003634995.1	1971
SN:GCA_003634995.2	2043
SN:GCA_003096595.1	919
SN:GCA_003286825.1	1983
SN:GCA_002572295.1	1929
SN:GCA_001771665.1	1974
SN:GCA_900217845.1	1845
SN:GCA_900217845.2	1941
SN:GCA_005042365.1	922
SN:GCA_001870435.1	154
SN:GCA_002082175.1	2127
SN:GCA_002082175.2	2073
SN:GCA_001990735.1	151
SN:GCA_900500915.1	922
SN:GCA_003172955.1	154
SN:GCA_003172955.2	2334
SN:GCA_005237895.1	1950
SN:GCA_005237895.2	1029
SN:GCA_900112665.1	1965
SN:GCA_001998665.1	151
SN:GCA_003569745.1	154
SN:GCA_003569745.2	1977
SN:GCA_003311655.1	2058
SN:GCA_003311655.2	1965
SN:GCA_002076915.1	2253
SN:GCA_002076915.2	2130
SN:GCA_002902905.1	154
SN:GCA_005236835.1	1950
SN:GCA_005236835.2	1029
SN:GCA_900447605.1	657
SN:GCA_900447605.2	468
SN:GCA_900447605.3	154
SN:GCA_900510975.1	922
SN:GCA_003984835.1	1941
SN:GCA_003984835.2	1944
SN:GCA_002709065.1	1980
SN:GCA_002709065.2	964
SN:GCA_900507025.1	922
SN:GCA_002257565.1	910
SN:GCA_002026745.1	2322
SN:GCA_003517795.1	117
SN:GCA_003517795.2	2109
SN:GCA_003364215.1	2322
SN:GCA_004019715.1	154
SN:GCA_003514925.1	1911
SN:GCA_004331175.1	151
SN:GCA_900176305.1	1911
SN:GCA_002582595.1	1929
SN:GCA_003446015.1	1998
SN:GCA_003446015.2	1830
SN:GCA_900113935.1	154
SN:GCA_002969055.1	2415
SN:GCA_005048265.1	154
SN:GCA_003201515.1	922
SN:GCA_002701455.1	154
SN:GCA_004960235.1	922
SN:GCA_900114615.1	1917
SN:GCA_002729455.1	1866
SN:GCA_002729455.2	2571
SN:GCA_003073375.1	1926
SN:GCA_003430805.1	154
SN:GCA_002368295.1	1938
SN:GCA_003943535.1	151
SN:GCA_001804885.1	1818
SN:GCA_900105685.1	994
SN:GCA_003504455.1	154
SN:GCA_001890655.1	154
SN:GCA_004794035.1	1974
SN:GCA_003390395.1	922
SN:GCA_003474645.1	1878
SN:GCA_003474645.2	1959
SN:GCA_003627035.1	1947
SN:GCA_900503965.1	922
SN:GCA_003096615.1	904
SN:GCA_003838285.1	151
SN:GCA_003838285.2	1947
SN:GCA_006375775.1	1947
SN:GCA_005040345.1	922
SN:GCA_002729015.1	2547
SN:GCA_002696855.1	922
SN:GCA_004357945.1	2319
SN:GCA_001893625.1	922
SN:GCA_004363075.1	1935
SN:GCA_004363075.2	2106
SN:GCA_003609735.1	1947
SN:GCA_002742285.1	2418
SN:GCA_900455755.1	1923
SN:GCA_900455755.2	151
SN:GCA_004327835.1	922
SN:GCA_003570905.1	154
SN:GCA_003570905.2	154
SN:GCA_002803325.1	154
SN:GCA_002803325.2	1119
SN:GCA_001975825.1	151
SN:GCA_001975825.2	1902
SN:GCA_006227345.1	922
SN:GCA_003991565.1	1833
SN:GCA_003991565.2	1983
SN:GCA_003242605.1	2094
SN:GCA_003242605.2	154
SN:GCA_003408905.1	922
SN:GCA_900258445.1	1962
SN:GCA_005863735.1	154
SN:GCA_003481355.1	1935
SN:GCA_003201555.1	154
SN:GCA_003515045.1	424
SN:GCA_003515045.2	1962
SN:GCA_002412335.1	3594
SN:GCA_002789755.1	1950
SN:GCA_900108395.1	151
SN:GCA_900100485.1	2409
SN:GCA_006334365.1	922
SN:GCA_003116065.1	154
SN:GCA_002318985.1	2373
SN:GCA_002856085.1	922
SN:GCA_900444935.1	2433
SN:GCA_900156375.1	1911
SN:GCA_002953495.1	1923
SN:GCA_004013745.1	2322
SN:GCA_003480975.1	1947
SN:GCA_002723205.1	2421
SN:GCA_005038055.1	922
SN:GCA_005861805.1	1935
SN:GCA_004101985.1	151
SN:GCA_004101985.2	498
SN:GCA_001806865.1	2025
SN:GCA_900111865.1	1923
SN:GCA_001704315.1	1947
SN:GCA_002001355.1	889
SN:GCA_003058165.1	1926
SN:GCA_002085455.1	4092
SN:GCA_900506605.1	922
SN:GCA_900099775.1	2058
SN:GCA_900099775.2	154
SN:GCA_005887035.1	154
SN:GCA_900107625.1	1851
SN:GCA_900107625.2	1950
SN:GCA_900451045.1	154
SN:GCA_002165585.1	151
SN:GCA_001485605.1	2052
SN:GCA_002174625.1	922
SN:GCA_003435965.1	1923
SN:GCA_003435965.2	1917
SN:GCA_003702985.1	922
SN:GCA_002027085.1	2322
SN:GCA_002754075.1	1935
SN:GCA_002754075.2	1965
SN:GCA_002932995.1	2082
SN:GCA_002932995.2	2268
SN:GCA_900112185.1	901
SN:GCA_003947465.1	582
SN:GCA_003947465.2	2052
SN:GCA_003947465.3	1968
SN:GCA_001940455.1	2052
SN:GCA_001940455.2	1980
SN:GCA_900129455.1	2037
SN:GCA_002005795.1	591
SN:GCA_002005795.2	1395
SN:GCA_002157505.1	2109
SN:GCA_002157505.2	2061
SN:GCA_001767315.1	3627
SN:GCA_002968015.1	910
SN:GCA_002973655.1	2322
SN:GCA_003222275.1	154
SN:GCA_003534875.1	1875
SN:GCA_003534875.2	406
SN:GCA_900506395.1	922
SN:GCA_004217565.1	2139
SN:GCA_004217565.2	2106
SN:GCA_005281215.1	922
SN:GCA_001806875.1	2100
SN:GCA_005234495.1	1947
SN:GCA_005670915.1	922
SN:GCA_003439055.1	1959
SN:GCA_003439055.2	1878
SN:GCA_006376675.1	907
SN:GCA_006376675.2	2106
SN:GCA_003937785.1	151
SN:GCA_900107305.1	151
SN:GCA_900107305.2	1971
SN:GCA_003641205.1	2040
SN:GCA_004341315.1	910
SN:GCA_900103635.1	160
SN:GCA_002109385.1	1926
SN:GCA_001871695.1	1908
SN:GCA_900112965.1	2124
SN:GCA_900112965.2	744
SN:GCA_900112965.3	2085
SN:GCA_002868905.1	889
SN:GCA_003335255.1	922
SN:GCA_003523885.1	2425
SN:GCA_003523885.2	1539
SN:GCA_002096295.1	1947
SN:GCA_002696735.1	2415
SN:GCA_000739045.1	2124
SN:GCA_000739045.2	2085
SN:GCA_003096015.1	154
SN:GCA_003453555.1	210
SN:GCA_002167375.1	1956
SN:GCA_002167375.2	2418
SN:GCA_004284175.1	922
SN:GCA_002926195.1	1896
SN:GCA_003968865.1	1923
SN:GCA_005041735.1	922
SN:GCA_002839505.1	1911
SN:GCA_004831005.1	922
SN:GCA_003055625.1	1857
SN:GCA_003055625.2	1941
SN:GCA_004341455.1	154
SN:GCA_003076275.1	925
SN:GCA_900102625.1	928
SN:GCA_003603815.1	1941
SN:GCA_003603815.2	1926
SN:GCA_002980575.1	1860
SN:GCA_002980575.2	1959
SN:GCA_900142695.1	1863
SN:GCA_900142695.2	1944
SN:GCA_002146865.1	1929
SN:GCA_005392485.1	922
SN:GCA_000193415.1	1911
SN:GCA_000193415.2	1119
SN:GCA_002778315.1	919
SN:GCA_002964975.1	1938
SN:GCA_002964975.2	1839
SN:GCA_003224025.1	154
SN:GCA_002259285.1	2067
SN:GCA_003961795.1	2043
SN:GCA_003961795.2	2310
SN:GCA_900103285.1	151
SN:GCA_900103285.2	1899
SN:GCA_003224585.1	154
SN:GCA_002692965.1	922
SN:GCA_900514485.1	922
SN:GCA_002008315.1	2109
SN:GCA_002008315.2	2088
SN:GCA_900000145.1	1932
SN:GCA_003634525.1	2142
SN:GCA_900177465.1	910
SN:GCA_900512015.1	922
SN:GCA_004832475.1	922
SN:GCA_002086715.1	2028
SN:GCA_002931055.1	2223
SN:GCA_002931055.2	2100
SN:GCA_005234295.1	1947
SN:GCA_003962245.1	2310
SN:GCA_003473815.1	1947
SN:GCA_002741095.1	154
SN:GCA_003526595.1	1215
SN:GCA_003014435.1	154
SN:GCA_002724985.1	1932
SN:GCA_002724985.2	2490
SN:GCA_900215145.1	2037
SN:GCA_900142045.1	2415
SN:GCA_004021955.1	154
SN:GCA_900506835.1	922
SN:GCA_001909015.1	2421
SN:GCA_003130755.1	151
SN:GCA_900168035.1	2313
SN:GCA_003458455.1	1938
SN:GCA_003459525.1	1845
SN:GCA_003459525.2	1956
SN:GCA_002261335.1	154
SN:GCA_005041475.1	922
SN:GCA_003933915.1	1953
SN:GCA_005860775.1	922
SN:GCA_003815595.1	2322
SN:GCA_002894125.1	2091
SN:GCA_002894125.2	2367
SN:GCA_004831865.1	922
SN:GCA_002224285.1	2109
SN:GCA_002224285.2	2079
SN:GCA_005472605.1	1953
SN:GCA_005671255.1	922
SN:GCA_003591655.1	1977
SN:GCA_003591655.2	154
SN:GCA_004017845.1	154
SN:GCA_003051865.1	901
SN:GCA_002102115.1	2145
SN:GCA_003184125.1	154
SN:GCA_001898425.1	154
SN:GCA_005435055.1	154
SN:GCA_005819535.1	151
SN:GCA_005781125.1	922
SN:GCA_900129915.1	1902
SN:GCA_900129915.2	1971
SN:GCA_900107045.1	1968
SN:GCA_900107045.2	2058
SN:GCA_002849835.1	1926
SN:GCA_004802835.1	922
SN:GCA_900142055.1	1941
SN:GCA_900142055.2	1899
SN:GCA_003224275.1	2127
SN:GCA_003224275.2	2004
SN:GCA_900111665.1	925
SN:GCA_005782305.1	922
SN:GCA_002161135.1	1959
SN:GCA_002161135.2	1878
SN:GCA_002715605.1	1956
SN:GCA_002839605.1	154
SN:GCA_900637395.1	2313
SN:GCA_002869435.1	1848
SN:GCA_003856305.1	1926
SN:GCA_900505615.1	922
SN:GCA_003512955.1	1836
SN:GCA_003512955.2	1962
SN:GCA_002934585.1	154
SN:GCA_002865405.1	1938
SN:GCA_005238345.1	1029
SN:GCA_005238345.2	1950
SN:GCA_900637055.1	1926
SN:GCA_005782125.1	922
SN:GCA_003337735.1	928
SN:GCA_900514645.1	922
SN:GCA_003860605.1	151
SN:GCA_003860605.2	1884
SN:GCA_900176315.1	1887
SN:GCA_900176315.2	1935
SN:GCA_002533525.1	2322
SN:GCA_002162875.1	154
SN:GCA_006363825.1	154
SN:GCA_900514055.1	922
SN:GCA_003388675.1	3228
SN:GCA_003940475.1	151
SN:GCA_002158325.1	1947
SN:GCA_001897855.1	418
SN:GCA_001897855.2	1914
SN:GCA_002188925.1	922
SN:GCA_900231835.1	154
SN:GCA_001796515.1	1932
SN:GCA_002072955.1	2415
SN:GCA_003602095.1	922
SN:GCA_004145845.1	154
SN:GCA_002223205.1	910
SN:GCA_004101885.1	1926
SN:GCA_003317055.1	1905
SN:GCA_900116235.1	1917
SN:GCA_003571565.1	922
SN:GCA_002863645.1	2616
SN:GCA_002702895.1	1938
SN:GCA_002702895.2	1854
SN:GCA_900115175.1	154
SN:GCA_900128945.1	1935
SN:GCA_900128945.2	1884
SN:GCA_003014735.1	1971
SN:GCA_003014735.2	2043
SN:GCA_002368215.1	421
SN:GCA_001678635.1	2421
SN:GCA_003815575.1	2322
SN:GCA_001813675.1	1950
SN:GCA_002973525.1	910
SN:GCA_003130775.1	2316
SN:GCA_003130775.2	2139
SN:GCA_003721175.1	1923
SN:GCA_003116675.1	2070
SN:GCA_003116675.2	2127
SN:GCA_003006735.1	151
SN:GCA_004331915.1	1929
SN:GCA_004348115.1	154
SN:GCA_002754275.1	1941
SN:GCA_004150225.1	1941
SN:GCA_002269155.1	154
SN:GCA_002926155.1	154
SN:GCA_003942635.1	1947
SN:GCA_001807845.1	922
SN:GCA_004795335.1	151
SN:GCA_005233605.1	919
SN:GCA_006088915.1	154
SN:GCA_004362335.1	1941
SN:GCA_900102215.1	1914
SN:GCA_900505165.1	922
SN:GCA_003943505.1	151
SN:GCA_900100595.1	154
SN:GCA_900100595.2	1986
SN:GCA_004013965.1	2322
SN:GCA_002725975.1	922
SN:GCA_001932535.1	922
SN:GCA_003317275.1	922
SN:GCA_003525445.1	1968
SN:GCA_003525445.2	2004
SN:GCA_002573965.1	448
SN:GCA_002573965.2	154
SN:GCA_005781585.1	922
SN:GCA_005146725.1	922
SN:GCA_004217185.1	2037
SN:GCA_002119225.1	2118
SN:GCA_002119225.2	2133
SN:GCA_006334995.1	2058
